GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
UBXN7,0.4570948379351741,0.016,0.24962874251497008
UBXN8,-0.4529651860744297,0.058,0.29650555918901245
UCHL1,-0.4785114045618246,0.029,0.26746725663716814
UCHL3,-0.3498199279711884,0.171,0.40509819669646924
UCHL5,0.3845858343337334,0.114,0.3545180027849612
UCK1,-0.0201200480192076,0.914,0.9489647340107591
UCK2,0.1421848739495798,0.393,0.5798743747050495
UCKL1,0.0055222088835534,0.976,0.9880080295279415
UCN,0.1529411764705882,0.393,0.5798743747050495
UCN2,0.1850180072028811,0.186,0.4171790530846485
UCP2,-0.0706362545018007,0.577,0.7207543747502996
UCP3,0.456422569027611,0.003,0.22989705882352943
UEVLD,0.2475390156062424,0.153,0.3907611501388662
UFC1,-0.4496998799519807,0.084,0.326740980343369
UFD1,-0.3626890756302521,0.162,0.3981990566037736
UFL1,-0.3117887154861944,0.22,0.4424623697414126
UFM1,-0.2874909963985594,0.175,0.4085685483870967
UFSP1,0.1334453781512604,0.331,0.5296338792221086
UFSP2,-0.1054021608643457,0.583,0.7253512932749702
UG0898H09,-0.3973589435774309,0.092,0.33369744779582367
UGCG,0.3714285714285713,0.156,0.3930294923448832
UGDH,0.1693637454981992,0.422,0.6043537925980212
UGGT1,0.3473229291716686,0.031,0.2706657922350472
UGGT2,0.2455222088835534,0.245,0.463578431372549
UGP2,-0.0064825930372148,0.977,0.9885082518930813
UGT2B10,-0.264921968787515,0.255,0.4727161152614728
UGT8,-0.1620648259303721,0.378,0.5681447937698298
UHMK1,-0.2848019207683073,0.345,0.540311059907834
UHRF1,0.014453781512605,0.899,0.9391918604651163
UHRF1BP1L,0.5450660264105642,0.006,0.23332835820895523
UHRF2,-0.1677310924369747,0.446,0.6218066529920628
UIMC1,0.3723889555822329,0.164,0.3991611396543671
ULBP1,0.0638175270108043,0.605,0.7408714554284819
ULBP2,0.1100120048019207,0.546,0.6970127388535032
ULK1,0.3033373349339736,0.419,0.60176637574644
ULK2,-0.4259783913565426,0.029,0.26746725663716814
ULK3,0.5277791116446579,0.015,0.24962874251497008
ULK4,0.5158703481392557,0.007,0.23332835820895523
UMAD1,0.240048019207683,0.08,0.3233298862461221
UMOD,0.1175030012004801,0.35,0.5441079952267303
UMODL1-AS1,-0.3035294117647059,0.091,0.33324033731553054
