GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
SLC24A1,0.1943337334933973,0.319,0.6829535743631882
SLC24A2,-0.3899639855942376,0.155,0.6201983619145124
SLC24A3,0.0886914765906362,0.728,0.876729373700023
SLC24A4,0.0601680672268907,0.74,0.8826812147108194
SLC24A5,-0.0788955582232893,0.785,0.9063445347119645
SLC25A1,0.2666506602641056,0.37,0.7074704806050256
SLC25A10,-0.0862905162064825,0.714,0.8703284210526315
SLC25A11,-0.0812004801920768,0.833,0.9293668998001712
SLC25A12,-0.4275150060024009,0.181,0.630334818445088
SLC25A13,0.0138775510204081,0.916,0.9650130062672688
SLC25A14,0.4445138055222088,0.093,0.6073930592229347
SLC25A15,-0.3671068427370948,0.145,0.6192083333333332
SLC25A16,-0.3751740696278511,0.197,0.6316039786710419
SLC25A17,-0.3776710684273709,0.084,0.6073930592229347
SLC25A18,0.0586314525810324,0.798,0.9124586015213576
SLC25A19,-0.4616086434573829,0.01,0.6073930592229347
SLC25A20,-0.2489795918367346,0.222,0.641146499168668
SLC25A21-AS1,0.3816086434573829,0.129,0.6112934222491664
SLC25A22,0.2685714285714285,0.21,0.636296875
SLC25A23,0.2917166866746699,0.197,0.6316039786710419
SLC25A24,0.1438175270108043,0.383,0.7129601095498929
SLC25A25,-0.3279231692677071,0.189,0.6304932781799379
SLC25A26,0.187611044417767,0.368,0.7061426291886583
SLC25A27,-0.0327010804321728,0.93,0.9711235054438582
SLC25A28,0.103001200480192,0.635,0.8334275039879104
SLC25A29,0.1159663865546218,0.435,0.7371658536585366
SLC25A3,0.0405762304921968,0.879,0.9522144688517774
SLC25A32,-0.4856182472989195,0.035,0.6073930592229347
SLC25A33,0.0782232893157262,0.776,0.9021497731836098
SLC25A34,-0.3976470588235294,0.234,0.6440970670391061
SLC25A36,-0.174453781512605,0.562,0.7979787465940056
SLC25A37,-0.4081152460984393,0.193,0.6304932781799379
SLC25A38,0.0989675870348139,0.472,0.7567975384615384
SLC25A39,0.0241536614645858,0.913,0.9637359216745441
SLC25A4,-0.3916926770708283,0.09,0.6073930592229347
SLC25A40,-0.3536614645858343,0.091,0.6073930592229347
SLC25A41,-0.3172629051620648,0.252,0.6540786983230948
SLC25A42,0.2800960384153661,0.282,0.6643318264014465
SLC25A43,-0.0023529411764705,0.989,0.9957517228054357
SLC25A44,0.146218487394958,0.399,0.7226934306569343
SLC25A45,0.0535414165666266,0.777,0.9027752508361204
SLC25A46,-0.0690996398559423,0.673,0.8525481025972975
SLC25A47,0.0095558223289315,0.941,0.9763491736908474
SLC25A48,0.0140696278511404,0.959,0.9836010366093687
SLC25A5,-0.3134213685474189,0.273,0.6606515479876162
SLC25A5-AS1,-0.1971188475390156,0.438,0.7388059991368148
SLC25A51,-0.1865546218487395,0.395,0.7201206997084548
SLC25A51P1,-0.1258583433373349,0.535,0.7873157300197685
