GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
LOC100506124,-0.732013201320132,0.0,0.0
LOC100506125,0.2264266426642664,0.168,0.31116123682028196
LOC100506271,0.4474527452745274,0.045,0.12533939070016034
LOC100506282,-0.1681248124812481,0.494,0.6479191275167785
LOC100506388,-0.5473027302730272,0.001,0.00843257820927724
LOC100506476,-0.335121512151215,0.349,0.513966277317257
LOC100506544,0.161080108010801,0.081,0.18836144578313255
LOC100506548,-0.2714431443144314,0.164,0.30567191225560325
LOC100506725,0.056057605760576,0.618,0.7480498606379684
LOC100506844,-0.4517131713171316,0.038,0.11211398377052274
LOC100506990,-0.3054905490549054,0.08,0.18659107862151278
LOC100507351,0.5077107710771076,0.068,0.16647541497024743
LOC100507387,-0.1856225622562256,0.612,0.743319453076445
LOC100507487,0.2734473447344734,0.024,0.08206824146981628
LOC100507507,-0.4235703570357035,0.18,0.32680524909998837
LOC100507516,0.5982238223822383,0.0,0.0
LOC100507557,0.1196639663966396,0.392,0.555774734741997
LOC100507599,-0.2559135913591359,0.161,0.3015543308973284
LOC100507642,-0.2197539753975397,0.426,0.5865331571994716
LOC100996385,-0.4606780678067806,0.085,0.19448119420459534
LOC101060091,0.6246024602460246,0.0,0.0
LOC101060391,0.6438523852385238,0.0,0.0
LOC101926934,0.1425382538253825,0.538,0.6858359425962167
LOC101926935,-0.3351095109510951,0.235,0.3920177123346137
LOC101927027,0.4944734473447344,0.055,0.14379096989966555
LOC101927278,-0.1419021902190218,0.653,0.7741129814983319
LOC101927318,0.5133633363336333,0.0,0.0
LOC101927420,0.5540954095409542,0.003,0.019301234567901237
LOC101927502,0.0213621362136213,0.855,0.9144879250188137
LOC101927550,-0.0964056405640564,0.767,0.8553590127683859
LOC101927596,0.0352715271527152,0.755,0.8476603231597846
LOC101927752,0.5513351335133513,0.0,0.0
LOC101927765,0.0117131713171317,0.938,0.9645285451197053
LOC101927811,0.3792379237923792,0.005,0.02768059490084986
LOC101927974,0.2586378637863786,0.41,0.5727763381288535
LOC101928068,-0.4596099609960996,0.005,0.02768059490084986
LOC101928087,-0.6287068706870685,0.012,0.050122361741918246
LOC101928111,0.5243204320432043,0.0,0.0
LOC101928303,-0.4133213321332132,0.002,0.014258093935248517
LOC101928370,0.4343234323432343,0.036,0.10836041586445898
LOC101928424,0.442124212421242,0.001,0.00843257820927724
LOC101928433,-0.278043804380438,0.159,0.29877475961538463
LOC101928504,0.0255025502550255,0.797,0.8759436203866433
LOC101928659,0.0707710771077107,0.585,0.7222530206112295
LOC101928673,-0.5681848184818481,0.0,0.0
LOC101929066,0.0992859285928592,0.72,0.8236850578076979
LOC101929122,0.2313951395139513,0.021,0.07492332268370608
LOC101929229,-0.1500990099009901,0.376,0.541237823404843
LOC101929384,0.198103810381038,0.117,0.24262873060087545
LOC101930085,0.3722532253225322,0.079,0.18472719114567754
LOC102606465,-0.1765376537653765,0.36,0.5250223880597015
LOC102723566,-0.1426942694269427,0.303,0.466158433379256
LOC102723665,0.4085568556855685,0.038,0.11211398377052274
LOC102723753,-0.2908370837083708,0.023,0.07964163898117387
LOC102723968,0.1144314431443144,0.378,0.5428671688407128
LOC102724156,0.4969336933693368,0.005,0.02768059490084986
LOC103091866,-0.1578637863786378,0.212,0.3650229074889868
LOC103344931,0.285040504050405,0.05,0.13505528680027643
LOC105274304,-0.0455325532553255,0.763,0.852844927432616
LOC105370333,-0.3511071107110711,0.148,0.28477932307692305
LOC105372480,0.3382778277827782,0.111,0.2341935222672065
LOC105372990,0.0008760876087608,0.994,0.9955282511210761
LOC105373383,0.3897989798979897,0.229,0.3849248467906677
LOC105373876,0.0663906390639063,0.747,0.8431591942820013
LOC105374546,0.5078907890789078,0.001,0.00843257820927724
